file,$Unique,name,$Subtitle,$CardClass,$CardClass2,$CardClass3,$ResourceCost,$Level,$Slot,$Slot2,$Stamina,$Sanity,$Skill1,$Skill2,$Skill3,$Skill4,$Skill5,$Skill6,$Copyright,$Traits,$Rules,$Flavor,$Victory,portSource,portScale,portX,portY,$Artist,$Collection,$CollectionNumber
迪精之眼 (2) [Rogue][asset],1,迪精之眼,善惡容器,Rogue,None,None,2,2,1 Hand,None,None,None,Intellect,Intellect,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 遺物. 祝福. 詛咒縈繞.,"卓越。
<rea>你在你的回合中發動技能檢定時，消耗迪精之眼：將你這次檢定的基礎技能值設為5。如果這次檢定中抽出<ble>標記，準備迪精之眼。如果這次檢定中抽出<cur>標記，這回合你可以進行一個額外的行動。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07225.png,1.25,0,90,Alexandre Honoré,TheInnsmouthConspiracy,225
哈米吉多頓 (4) [Mystic][asset],,哈米吉多頓,,Mystic,None,None,4,4,1 Arcane,None,None,None,Combat,Willpower,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",法術. 詛咒縈繞.,"使用(3充能)。
<act>花費1充能：<b>攻擊</b>。這次攻擊不使用<com>，改為使用<wil>。這次攻擊你+2<wil>並造成+1傷害。這次攻擊中每抽出一個<cur>標記，你可以對你所在地點的一名敵人造成1點傷害，或在哈米吉多頓上放置1充能。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07226.png,1.25,0,90,Imad Awan,TheInnsmouthConspiracy,226
混亂之眼 (4) [Mystic][asset],,混亂之眼,,Mystic,None,None,5,4,1 Arcane,None,None,None,Intellect,Willpower,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",法術. 詛咒縈繞.,"使用(3充能)。
<act>花費1充能：<b>調查</b>。不使用<int>，改為使用<wil>調查。這次檢定你+2<wil>。如果你成功，在此地點發現1個額外的線索。這次調查中每抽出一個<cur>標記，你可以發現1個在連接地點的線索，或在混亂之眼上放置1充能。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07227.png,1.25,0,90,Alexandre Honoré,TheInnsmouthConspiracy,227
暗影遁形 (4) [Mystic][asset],,暗影遁形,,Mystic,None,None,3,4,1 Arcane,None,None,None,Agility,Willpower,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",法術. 詛咒縈繞.,"使用(3充能)。
<act>花費1充能：<b>躲避</b>。這次躲避不使用<agi>，改為使用<wil>。這次檢定你+2<wil>。如果你成功且被躲避敵人非<b><i>精英</i></b>，你可以將該敵人移動到連接地點。這次躲避嘗試期間每抽出一個<cur>標記，你可以移動到一個連接地點，或在暗影遁形上放置1充能。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07228.png,1.25,0,90,Patrick McEvoy,TheInnsmouthConspiracy,228
人性抉擇 (2) [Survivor][asset],,人性抉擇,,Survivor,None,None,2,2,1 Arcane,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",儀式. 祝福. 詛咒縈繞.,"<fre>消耗人性抉擇並受到1點傷害和1點恐懼：加入2個<ble>標記到混亂袋。
<fre>消耗人性抉擇並加入2個<cur>標記到混亂袋：治癒1點傷害和1點恐懼。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07229.png,1.25,0,90,Carlos Palma Cruchaga,TheInnsmouthConspiracy,229
奈芙蒂斯 (4) [Guardian][asset],1,奈芙蒂斯,巴斯特的女獵手,Guardian,None,None,3,4,Ally,None,2,2,Combat,Combat,Willpower,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",盟友. 祝福.,"你獲得+1<wil>。
<rea>在技能檢定中將要從混亂袋移除至少1個<ble>標記時：改為將其封印在奈芙蒂斯上。
<fre>消耗奈芙蒂斯：釋放封印在她上面的3個<ble>標記，,或將封印在她上面的3個<ble>標記返回供應堆來對你所在地點一名敵人造成2點傷害。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07262.png,1.25,0,90,Anna Christenson,TheInnsmouthConspiracy,262
超感知 (4) [Seeker][asset],,超感知,,Seeker,None,None,2,4,None,None,None,None,Agility,Agility,Intellect,Intellect,None,None,"<family ""Arial""><cop> 2020 FFG</family>",才能.,"使用(2資源)。當每輪開始時重新補滿這些資源。
<fre>花費你的資源池或超感知的1資源：這次技能檢定你+1<int>或+1<agi>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07264.png,1.25,0,90,Aurore Folny,TheInnsmouthConspiracy,264
誓願 (2) [Rogue][asset],,誓願,,Rogue,None,None,2,2,None,None,None,None,None,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",契約.,"卓越。
你獲得+1<wil>、+1<int>、+1<com>和+1<agi>。
<b>強制</b> - 在誓願入場後：使用以下格式做出承諾——""在我的每個回合中，我不會(抽取/打出/投入)任何卡牌。"" 。如果誓願在場時你打破承諾，將其丟棄並加入10個<cur>標記到混亂袋。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07265.png,1.25,0,90,Carlos Palma Cruchaga,TheInnsmouthConspiracy,265
沉重打擊 (4) [Rogue][asset],,沉重打擊,,Rogue,None,None,2,4,None,None,None,None,Agility,Agility,Combat,Combat,None,None,"<family ""Arial""><cop> 2020 FFG</family>",才能.,"使用(2資源)。當每輪開始時重新補滿這些資源。
<fre>花費你的資源池或沉重打擊的1資源：這次技能檢定你+1<com>或+1<agi>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07266.png,1.25,0,90,Magali Villeneuve,TheInnsmouthConspiracy,266
伊恰克 (3) [Mystic][asset],1,伊恰克,委員會之選,Mystic,None,None,3,3,Ally,None,2,2,Intellect,Willpower,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",盟友. 法師.,"你獲得+1<wil>和+1<int>。伊恰克底下每有一張弱點，你獲得-1<wil>和-1<int>。
<rea>你所在地點的一位調查員在抽取一張基礎弱點時，消耗伊恰克：取消該弱點的效果並將其正面朝下放置在伊恰克底下。如果伊恰克離場，弱點的所有者必須將其抽取。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07267.png,1.25,0,90,Aurore Folny,TheInnsmouthConspiracy,267
外神的長笛 (4) [Mystic][asset],1,外神的長笛,,Mystic,None,None,X,4,1 Hand,None,None,None,Agility,Combat,Willpower,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 樂器. 遺物. 詛咒縈繞.,"卓越。封印(最多X<cur>)。
<act>消耗外神的長笛並釋放其上封印的1個<cur>標記：選擇你所在地點一名非<b><i>精英</i></b>敵人。移動所選敵人到連接地點，或對其地點的任一敵人造成所選敵人傷害值的傷害。這個行動不會引起趁亂攻擊。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07268.png,1.25,0,90,Carlos Palma Cruchaga,TheInnsmouthConspiracy,268
深挖 (4) [Survivor][asset],,深挖,,Survivor,None,None,2,4,None,None,None,None,Agility,Agility,Willpower,Willpower,None,None,"<family ""Arial""><cop> 2020 FFG</family>",才能.,"使用(2資源)。當每輪開始時重新補滿這些資源。
<fre> 花費你的資源池或深挖的1資源：這次技能檢定你+1<wil>或+1<agi>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07270.png,1.25,0,90,David Gaillet,TheInnsmouthConspiracy,270
月之恩惠 (1) [Neutral][asset],1,月之恩惠,,Neutral,None,None,1,1,None,None,None,None,Combat,Intellect,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",契約. 詛咒縈繞.,"快速。封印(最多3<cur>)。如果月之恩惠上沒有封印標記，將其丟棄。
<rea>在你將要從混亂袋抽出一個混亂標記時，消耗月之恩惠：改為結算一個封印在此處的標記，如同其剛剛從混亂袋抽出。然後，獲得1資源。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07271.png,1.25,0,90,Maricela Ugarte,TheInnsmouthConspiracy,271
日之恩惠 (1) [Neutral][asset],1,日之恩惠,,Neutral,None,None,2,1,None,None,None,None,Agility,Willpower,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",契約. 祝福.,"快速。封印(最多3<ble>)。如果日之恩惠上沒有封印標記，將其丟棄。
<rea>在你將要從混亂袋抽出一個混亂標記時，消耗日之恩惠：改為結算一個封印在此處的標記，如同其剛剛從混亂袋抽出。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07272.png,1.25,0,90,Maricela Ugarte,TheInnsmouthConspiracy,272
淨化腐敗 (4) [Neutral][asset],,淨化腐敗,,Neutral,None,None,4,4,None,None,None,None,Wild,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",儀式. 祝福. 詛咒縈繞.,"<rea>在你抽取一張非弱點詭計卡時，受到1點傷害和1點恐懼：取消該卡牌的顯現效果並在此卡牌上放置1資源，作為腐敗。如果此卡牌有至少3個腐敗，將其從遊戲移除。
<fre>抽取遭遇牌堆頂部的卡牌：治癒1點傷害和1點恐懼，或從此卡牌移除1腐敗。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07273.png,1.25,0,90,Carlos Palma Cruchaga,TheInnsmouthConspiracy,273
《聖經‧詩篇》 [Guardian][asset],,《聖經‧詩篇》,,Guardian,None,None,3,0,1 Hand,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 書籍. 祝福.,"使用(4秘密)。
<act>花費1秘密：治癒你所在地點一位調查員1點恐懼。加入2個<ble>標記到混亂袋。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07017.png,1.25,0,90,Robert Laskey,TheInnsmouthConspiracy,17
蒙福之刃 [Guardian][asset],,蒙福之刃,,Guardian,None,None,3,0,1 Hand,None,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 武器. 近戰. 祝福.,<act>如果蒙福之刃已準備：<b>攻擊</b>。這次攻擊你+1<com>。如果這次攻擊中抽出<ble>或<eld>標記，這次攻擊造成+1傷害。這次攻擊在抽出混亂標記前，你可以消耗蒙福之刃，來加入1個<ble>標記到混亂袋。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07018.png,1.25,0,90,Carlos Palma Cruchaga,TheInnsmouthConspiracy,18
成聖儀式 [Guardian][asset],,成聖儀式,,Guardian,None,None,0,0,1 Arcane,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",儀式. 祝福.,"封印(最多5<ble>)。如果成聖儀式上沒有封印的標記，將其丟棄。
<rea>你所在地點一位調查員在打出一張卡牌時，消耗成聖儀式並釋放其上封印的一個混亂標記：該卡牌費用降低2。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07019.png,1.25,0,90,Charles Morrow,TheInnsmouthConspiracy,19
加密編碼盤 [Seeker][asset],,加密編碼盤,,Seeker,None,None,3,0,1 Hand,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 工具.,"使用(3秘密)。
<fre>消耗加密編碼盤並花費1秘密：<b>調查</b>。這次調查你所在地點隱藏值+1。
<act>消耗加密編碼盤並花費1秘密：<b>調查</b>。這次調查你所在地點隱藏值-2。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07021.png,1.25,0,90,Robert Laskey,TheInnsmouthConspiracy,21
神秘魔法書 [Seeker][asset],,神秘魔法書,未翻譯,Seeker,None,None,3,0,1 Hand,None,None,None,Wild,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 書籍. 密教.,"<act>：加入1個<cur>標記到混亂袋。
<act>如果混亂袋內有10個<cur>標記，丟棄神秘魔法書：在你的冒險日誌中紀錄""你翻譯了魔法書""。將混亂袋內的5個<cur>標記替換為5個<ble>標記。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07022.png,1.25,0,90,Alexandr Elichev,TheInnsmouthConspiracy,22
點25自動手槍 [Rogue][asset],,.25自動手槍,,Rogue,None,None,4,0,1 Hand,None,None,None,Agility,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 武器. 槍械. 違法.,"快速。使用(4子彈)。
<act>花費1子彈：<b>攻擊</b>。如果攻擊的敵人已消耗，這次攻擊你+2<com>並造成+1傷害。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07025.png,1.25,0,90,Mauro Dal Bo,TheInnsmouthConspiracy,25
黑暗儀式 [Rogue][asset],,黑暗儀式,,Rogue,None,None,1,0,1 Arcane,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",儀式. 詛咒縈繞.,"封印(最多5<cur>)。
<b>強制</b> - 當神話階段結束時：你必須花費1資源或丟棄黑暗儀式。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07026.png,1.25,0,90,Yoann Boissonnet,TheInnsmouthConspiracy,26
眼花撩亂 [Rogue][asset],,眼花撩亂,,Rogue,None,None,2,0,1 Arcane,None,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",法術.,"快速。使用(3充能)。
<rea>在一名敵人對你進行趁亂攻擊時，花費1充能：取消該次攻擊。","
""稍縱……""",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07027.png,1.25,0,90,Patrick McEvoy,TheInnsmouthConspiracy,27
劍杖 [Mystic][asset],,劍杖,,Mystic,None,None,2,0,1 Hand,None,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 遺物. 武器. 近戰.,"打出劍杖不會引起趁亂攻擊。
<rea>在劍杖入場後：立即觸發其""<act>""能力，不支付其費用。
<act>消耗劍杖：<b>攻擊</b>/<b>躲避</b>。這次攻擊或躲避嘗試你可以不使用你的<com>或<agi>，改為使用你的<wil>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07029.png,1.25,0,90,Ethan Patrick Harris,TheInnsmouthConspiracy,29
宗教信物 [Survivor][asset],,宗教信物,,Survivor,None,None,2,0,Accessory,None,None,None,Intellect,None,None,None,None,None,"<family ""Arial""><cop> 2020 FFG</family>",道具. 守護.,<rea>在抽出了至少1個<cur>或<ten>標記的技能檢定結束後，消耗宗教信物：加入同等數量的<ble>標記到混亂袋。,"
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\07033.png,1.25,0,90,Stephen Somers,TheInnsmouthConspiracy,33
獵人護甲 [Guardian][asset],,獵人護甲,,Guardian,None,None,4,0,Body,None,2,2,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",道具. 護甲.,特製。,"
你從古老盔甲的廢棄物中拼湊出這件套裝，混合了用於世界大戰中更現代的""防彈層""。看起來不怎麼樣。但再加一些改良，也許就夠用了。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09021.png,1.25,0,90,Rob Laskey,TheScarletKeysInv,21
盧恩斧 [Guardian][asset],1,盧恩斧,,Guardian,None,None,4,0,2 Hands,None,None,None,Combat,None,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",道具. 武器. 近戰.,"特製。使用(4充能)。當每輪開始時補充1充能。
<act>：<b>攻擊</b>。這次攻擊你+1<com>。在這次攻擊前，你可以花費任意數量充能，每花費1充能，灌輸到此斧的一條不同的描述上—
<bul> <i>精準</i>—這次攻擊你額外+2<com>。
<bul> <i>力量</i>—這次攻擊造成+1傷害。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09022.png,1.25,0,90,Pixoloid Studios,TheScarletKeysInv,22
黑曜石手鍊 [Guardian][asset],,黑曜石手鍊,,Guardian,None,None,3,0,1 Hand,None,3,3,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",道具. 守護.,"只有因詭計卡效果造成的傷害和/或恐懼可以分配給黑曜石手鍊。
你所在地點的其他調查員受到的傷害和/或恐懼可以分配給黑曜石手鍊。","
你並不打算質疑它為何有用。你只知道你不會再取下它了。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09024.png,1.25,0,90,Tiziano Baracchi,TheScarletKeysInv,24
賜予決心 (2) [Guardian][asset],,賜予決心,,Guardian,None,None,2,2,1 Arcane,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",儀式.,"使用(4充能)。
<fre>在你所在地點或連接地點的一位調查員執行的技能檢定期間，花費1充能：從你的手牌投入一張非弱點卡牌到該技能檢定，並將其所有的技能圖標視為<wild>。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09032.png,1.25,0,90,Robert Laskey,TheScarletKeysInv,32
實地特務 (2) [Guardian][asset],,實地特務,,Guardian,None,None,4,2,Ally,None,2,2,Agility,Intellect,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",盟友. 特工.,"你獲得+1<int>。
<fre>消耗實地特務並對其造成1點恐懼：發現你所在地點的1個線索。","
第15日。個體正在進食。關於進食什麼，我無法想像，更不敢接近。",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09033.png,1.25,0,90,Sedone Thongvilay,TheScarletKeysInv,33
看門狗 (2) [Guardian][asset],,看門狗,,Guardian,None,None,3,2,Ally,None,4,2,Combat,Willpower,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",盟友. 生物.,"<fre>消耗看門狗：與你所在地點的一名敵人交戰。該敵人攻擊你。
<rea>在一名敵人的攻擊對看門狗造成傷害和/或恐懼時：對該攻擊敵人造成1點傷害。
<b>卡牌由the Council-in-Exile於Arkham Nights 2020設計。</b>","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09034.png,1.25,0,90,Stephen Somers,TheScarletKeysInv,34
手銬 (2) [Guardian][asset],,手銬,,Guardian,None,None,1,2,None,None,None,None,Agility,Combat,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",道具. 警察.,"快速。
<act>如果手銬未被疊加到敵人：<b>躲避</b>。只能對<b><i>類人</i></b>敵人使用。本次躲避嘗試不使用<agi>，改為使用<com>。如果你成功，從剛剛躲避的敵人上移除所有毀滅標記，並疊加手銬到該敵人。
如果該被疊加的敵人非<b><i>精英</i></b>，該敵人不能準備，且不能放置毀滅標記在其上。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09035.png,1.25,0,90,Magali Villeneuve,TheScarletKeysInv,35
殉教者臂腕 (3) [Guardian][asset],1,殉教者臂腕,未知的遺物,Guardian,None,None,2,3,Accessory,None,2,2,Willpower,Wild,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",道具. 守護. 護甲.,"結算遭遇卡上的顯現能力的時候，你+1技能值。
<rea>在你所在地點的另一位調查員抽取一張非禍害遭遇卡後，結算該卡牌的效果前，消耗殉教者臂腕：改為視為你抽取了該遭遇卡。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09037.png,1.25,0,90,Carlos Palma Cruchaga,TheScarletKeysInv,37
吉里什·卡達基亞 (4) [Guardian][asset],1,吉里什·卡達基亞,ICPC旁遮普密探,Guardian,None,None,4,4,Ally,None,3,3,Willpower,Wild,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",盟友. 警察.,"你所在地點的其他調查員受到的傷害和/或恐懼可以分配給吉里什·卡達基亞。
<fre>在你所在地點的一位調查員執行的技能檢定中，消耗吉里什·卡達基亞：這次檢定該調查員+2技能值。如果這次檢定成功，治癒吉里什·卡達基亞1點傷害或恐懼。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09038.png,1.25,0,90,Tiziano Baracchi,TheScarletKeysInv,38
煉金蒸餾 [Seeker][asset],,煉金蒸餾,,Seeker,None,None,2,0,1 Hand,None,None,None,Willpower,None,None,None,None,None,"<family ""Arial""><cop> 2022 FFG</family>",道具. 科學.,"特製。使用(3補給)。
<act>花費1補給：選擇你所在地點的一位調查員並檢定<int>(1)。如果你成功，該調查員執行以下一個選項-
<bul>抽取2張卡牌。
<bul>獲得2資源。","
",,E:\Projects\Arkham-Horror-LCG-Cards\temp\09040.png,1.25,0,90,Steve Hamilton,TheScarletKeysInv,40
